Price,Room,Sqr_Meter,Location,City
980,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
700,2,45,"Tunis, Ain Zaghouan",Ain Zaghouan
750,2,120,"Tunis, Ain Zaghouan",Ain Zaghouan
750,2,120,"Tunis, Ain Zaghouan",Ain Zaghouan
980,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,3,139,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,2,80,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,3,75,"Tunis, Ain Zaghouan",Ain Zaghouan
750,1,60,"Tunis, Ain Zaghouan",Ain Zaghouan
700,2,45,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,2,65,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,4,150,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,100,"Tunis, Ain Zaghouan",Ain Zaghouan
850,2,85,"Tunis, Ain Zaghouan",Ain Zaghouan
800,2,67,"Tunis, Ain Zaghouan",Ain Zaghouan
950,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
950,4,155,"Tunis, Ain Zaghouan",Ain Zaghouan
900,4,145,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,2,85,"Tunis, Ain Zaghouan",Ain Zaghouan
850,2,100,"Tunis, Ain Zaghouan",Ain Zaghouan
850,2,100,"Tunis, Ain Zaghouan",Ain Zaghouan
900,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
900,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
900,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,3,125,"Tunis, Ain Zaghouan",Ain Zaghouan
1150,3,156,"Tunis, Ain Zaghouan",Ain Zaghouan
800,3,90,"Tunis, Ain Zaghouan",Ain Zaghouan
950,5,155,"Tunis, Ain Zaghouan",Ain Zaghouan
760,2,75,"Tunis, Ain Zaghouan",Ain Zaghouan
670,2,78,"Tunis, Ain Zaghouan",Ain Zaghouan
700,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,5,140,"Tunis, Ain Zaghouan",Ain Zaghouan
700,2,70,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,70,"Tunis, Ain Zaghouan",Ain Zaghouan
950,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,80,"Tunis, Ain Zaghouan",Ain Zaghouan
750,1,60,"Tunis, Ain Zaghouan",Ain Zaghouan
1150,2,65,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,2,75,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,78,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,115,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,115,"Tunis, Ain Zaghouan",Ain Zaghouan
750,2,50,"Tunis, Ain Zaghouan",Ain Zaghouan
950,4,140,"Tunis, Ain Zaghouan",Ain Zaghouan
800,2,70,"Tunis, Ain Zaghouan",Ain Zaghouan
950,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
980,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
900,4,160,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,2,90,"Tunis, Ain Zaghouan",Ain Zaghouan
750,2,90,"Tunis, Ain Zaghouan",Ain Zaghouan
635,2,80,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,2,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
2200,4,150,"Tunis, Ain Zaghouan",Ain Zaghouan
750,1,45,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,1,57,"Tunis, Ain Zaghouan",Ain Zaghouan
850,2,70,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,90,"Tunis, Ain Zaghouan",Ain Zaghouan
1695,3,140,"Tunis, Ain Zaghouan",Ain Zaghouan
550,1,35,"Tunis, Ain Zaghouan",Ain Zaghouan
700,1,70,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,4,115,"Tunis, Ain Zaghouan",Ain Zaghouan
900,1,78,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,3,160,"Tunis, Ain Zaghouan",Ain Zaghouan
800,3,110,"Tunis, Ain Zaghouan",Ain Zaghouan
1650,3,150,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,132,"Tunis, Ain Zaghouan",Ain Zaghouan
650,2,100,"Tunis, Ain Zaghouan",Ain Zaghouan
800,2,65,"Tunis, Ain Zaghouan",Ain Zaghouan
750,2,58,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,5,160,"Tunis, Ain Zaghouan",Ain Zaghouan
750,1,70,"Tunis, Ain Zaghouan",Ain Zaghouan
700,1,60,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,1,80,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,2,76,"Tunis, Ain Zaghouan",Ain Zaghouan
700,2,75,"Tunis, Ain Zaghouan",Ain Zaghouan
800,2,100,"Tunis, Ain Zaghouan",Ain Zaghouan
650,2,76,"Tunis, Ain Zaghouan",Ain Zaghouan
800,2,110,"Tunis, Ain Zaghouan",Ain Zaghouan
800,2,110,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1250,3,90,"Tunis, Ain Zaghouan",Ain Zaghouan
2500,4,140,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,4,160,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,2,80,"Tunis, Ain Zaghouan",Ain Zaghouan
900,2,50,"Tunis, Ain Zaghouan",Ain Zaghouan
130,2,40,"Tunis, Ain Zaghouan",Ain Zaghouan
910,2,52,"Tunis, Ain Zaghouan",Ain Zaghouan
150,2,35,"Tunis, Ain Zaghouan",Ain Zaghouan
1550,2,75,"Tunis, Ain Zaghouan",Ain Zaghouan
150,2,25,"Tunis, Ain Zaghouan",Ain Zaghouan
150,2,65,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,2,40,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,2,57,"Tunis, Ain Zaghouan",Ain Zaghouan
150,2,65,"Tunis, Ain Zaghouan",Ain Zaghouan
680,2,60,"Tunis, Ain Zaghouan",Ain Zaghouan
700,2,80,"Tunis, Ain Zaghouan",Ain Zaghouan
750,2,65,"Tunis, Ain Zaghouan",Ain Zaghouan
150,3,80,"Tunis, Ain Zaghouan",Ain Zaghouan
150,3,75,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,3,127,"Tunis, Ain Zaghouan",Ain Zaghouan
150,3,60,"Tunis, Ain Zaghouan",Ain Zaghouan
1250,3,65,"Tunis, Ain Zaghouan",Ain Zaghouan
750,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
850,3,60,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,75,"Tunis, Ain Zaghouan",Ain Zaghouan
500,3,75,"Tunis, Ain Zaghouan",Ain Zaghouan
800,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
900,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
600,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
900,3,115,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,3,114,"Tunis, Ain Zaghouan",Ain Zaghouan
800,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,3,60,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,90,"Tunis, Ain Zaghouan",Ain Zaghouan
680,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
650,3,115,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,3,60,"Tunis, Ain Zaghouan",Ain Zaghouan
900,3,105,"Tunis, Ain Zaghouan",Ain Zaghouan
800,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
800,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,3,65,"Tunis, Ain Zaghouan",Ain Zaghouan
750,3,80,"Tunis, Ain Zaghouan",Ain Zaghouan
150,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
750,3,81,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,3,112,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,3,90,"Tunis, Ain Zaghouan",Ain Zaghouan
2500,3,148,"Tunis, Ain Zaghouan",Ain Zaghouan
500,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1700,3,80,"Tunis, Ain Zaghouan",Ain Zaghouan
935,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,3,60,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,3,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1600,3,82,"Tunis, Ain Zaghouan",Ain Zaghouan
850,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
950,3,75,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,3,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
150,3,75,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,3,70,"Tunis, Ain Zaghouan",Ain Zaghouan
600,3,80,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,4,115,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,4,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1250,4,120,"Tunis, Ain Zaghouan",Ain Zaghouan
2500,4,135,"Tunis, Ain Zaghouan",Ain Zaghouan
4000,4,198,"Tunis, Ain Zaghouan",Ain Zaghouan
950,4,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,4,150,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,4,115,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,4,135,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1700,4,80,"Tunis, Ain Zaghouan",Ain Zaghouan
950,4,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,4,148,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,4,210,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,4,133,"Tunis, Ain Zaghouan",Ain Zaghouan
140,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
900,4,125,"Tunis, Ain Zaghouan",Ain Zaghouan
750,4,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,4,127,"Tunis, Ain Zaghouan",Ain Zaghouan
670,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,4,95,"Tunis, Ain Zaghouan",Ain Zaghouan
160,4,99,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
750,4,110,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1925,4,110,"Tunis, Ain Zaghouan",Ain Zaghouan
850,4,110,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,4,164,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1850,4,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,4,200,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,4,116,"Tunis, Ain Zaghouan",Ain Zaghouan
850,4,120,"Tunis, Ain Zaghouan",Ain Zaghouan
2700,4,220,"Tunis, Ain Zaghouan",Ain Zaghouan
750,4,120,"Tunis, Ain Zaghouan",Ain Zaghouan
900,4,180,"Tunis, Ain Zaghouan",Ain Zaghouan
800,4,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,4,150,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
770,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
770,4,100,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,4,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,4,110,"Tunis, Ain Zaghouan",Ain Zaghouan
800,4,112,"Tunis, Ain Zaghouan",Ain Zaghouan
2500,5,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1500,5,90,"Tunis, Ain Zaghouan",Ain Zaghouan
2800,5,200,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,200,"Tunis, Ain Zaghouan",Ain Zaghouan
2500,5,130,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,220,"Tunis, Ain Zaghouan",Ain Zaghouan
2800,5,133,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,5,145,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,145,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,200,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,115,"Tunis, Ain Zaghouan",Ain Zaghouan
3500,5,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1600,5,145,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,290,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,5,180,"Tunis, Ain Zaghouan",Ain Zaghouan
1150,5,125,"Tunis, Ain Zaghouan",Ain Zaghouan
1200,5,130,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,5,140,"Tunis, Ain Zaghouan",Ain Zaghouan
850,5,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,5,150,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,5,150,"Tunis, Ain Zaghouan",Ain Zaghouan
900,5,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,5,150,"Tunis, Ain Zaghouan",Ain Zaghouan
1700,5,150,"Tunis, Ain Zaghouan",Ain Zaghouan
4000,5,220,"Tunis, Ain Zaghouan",Ain Zaghouan
1700,5,170,"Tunis, Ain Zaghouan",Ain Zaghouan
4000,5,268,"Tunis, Ain Zaghouan",Ain Zaghouan
2700,5,238,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,5,140,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,5,140,"Tunis, Ain Zaghouan",Ain Zaghouan
800,5,136,"Tunis, Ain Zaghouan",Ain Zaghouan
850,5,120,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,5,180,"Tunis, Ain Zaghouan",Ain Zaghouan
1800,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
1100,5,128,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,5,145,"Tunis, Ain Zaghouan",Ain Zaghouan
2100,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
3000,5,204,"Tunis, Ain Zaghouan",Ain Zaghouan
2200,5,170,"Tunis, Ain Zaghouan",Ain Zaghouan
2500,5,112,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,220,"Tunis, Ain Zaghouan",Ain Zaghouan
3500,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
1400,5,132,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,200,"Tunis, Ain Zaghouan",Ain Zaghouan
2000,5,150,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,5,190,"Tunis, Ain Zaghouan",Ain Zaghouan
1000,5,150,"Tunis, Ain Zaghouan",Ain Zaghouan
2100,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
1300,5,250,"Tunis, Ain Zaghouan",Ain Zaghouan
390,2,40,"Tunis, Bab Bhar",Bab Bhar
600,3,80,"Tunis, Bab Bhar",Bab Bhar
400,1,30,"Tunis, Bab Bhar",Bab Bhar
680,2,80,"Tunis, Bab Bhar",Bab Bhar
500,2,70,"Tunis, Bab Bhar",Bab Bhar
500,2,70,"Tunis, Bab Bhar",Bab Bhar
1200,2,72,"Tunis, Bab Bhar",Bab Bhar
500,2,80,"Tunis, Bab Bhar",Bab Bhar
1000,2,82,"Tunis, Bab Bhar",Bab Bhar
600,3,80,"Tunis, Bab Bhar",Bab Bhar
450,1,60,"Tunis, Bab Bhar",Bab Bhar
700,2,75,"Tunis, Bab Bhar",Bab Bhar
500,2,70,"Tunis, Bab Bhar",Bab Bhar
1100,5,120,"Tunis, Bab Bhar",Bab Bhar
460,1,80,"Tunis, Bab Bhar",Bab Bhar
350,2,50,"Tunis, Bab Bhar",Bab Bhar
250,1,30,"Tunis, Bab Bhar",Bab Bhar
320,1,50,"Tunis, Bab Bhar",Bab Bhar
320,1,50,"Tunis, Bab Bhar",Bab Bhar
320,1,50,"Tunis, Bab Bhar",Bab Bhar
400,2,80,"Tunis, Bab Bhar",Bab Bhar
1000,2,100,"Tunis, Bab Bhar",Bab Bhar
2200,4,100,"Tunis, Bab Bhar",Bab Bhar
600,3,70,"Tunis, Bab Bhar",Bab Bhar
450,1,50,"Tunis, Bab Bhar",Bab Bhar
280,2,60,"Tunis, Bab Bhar",Bab Bhar
400,2,40,"Tunis, Bab Bhar",Bab Bhar
280,2,80,"Tunis, Bab Bhar",Bab Bhar
1200,2,70,"Tunis, Bab Bhar",Bab Bhar
280,2,80,"Tunis, Bab Bhar",Bab Bhar
550,2,70,"Tunis, Bab Bhar",Bab Bhar
500,2,25,"Tunis, Bab Bhar",Bab Bhar
1000,5,120,"Tunis, Bab Bhar",Bab Bhar
480,2,45,"Tunis, Bab Bhar",Bab Bhar
350,2,25,"Tunis, Bab Bhar",Bab Bhar
850,3,100,"Tunis, Bab Bhar",Bab Bhar
270,1,90,"Tunis, Bab Bhar",Bab Bhar
600,2,100,"Tunis, Bab Bhar",Bab Bhar
700,2,70,"Tunis, Bab Bhar",Bab Bhar
900,4,120,"Tunis, Bab Bhar",Bab Bhar
600,2,70,"Tunis, Bab Bhar",Bab Bhar
300,1,40,"Tunis, Bab Bhar",Bab Bhar
250,1,40,"Tunis, Bab Bhar",Bab Bhar
550,2,60,"Tunis, Bab Bhar",Bab Bhar
700,2,50,"Tunis, Bab Bhar",Bab Bhar
1200,3,120,"Tunis, Bab Bhar",Bab Bhar
1500,4,50,"Tunis, Bab Bhar",Bab Bhar
1100,4,120,"Tunis, Bab Bhar",Bab Bhar
450,2,60,"Tunis, Bab Bhar",Bab Bhar
550,2,70,"Tunis, Bab Bhar",Bab Bhar
1100,4,140,"Tunis, Bab Bhar",Bab Bhar
1100,5,120,"Tunis, Bab Bhar",Bab Bhar
1100,5,120,"Tunis, Bab Bhar",Bab Bhar
450,3,70,"Tunis, Bab Bhar",Bab Bhar
1500,4,100,"Tunis, Bab Bhar",Bab Bhar
1000,5,120,"Tunis, Bab Bhar",Bab Bhar
1100,5,140,"Tunis, Bab Bhar",Bab Bhar
900,2,70,"Tunis, Bab Bhar",Bab Bhar
600,2,100,"Tunis, Bab Bhar",Bab Bhar
600,3,60,"Tunis, Bab Bhar",Bab Bhar
1000,4,160,"Tunis, Bab Bhar",Bab Bhar
2500,5,120,"Tunis, Bab Bhar",Bab Bhar
950,5,140,"Tunis, Bab Bhar",Bab Bhar
500,1,50,"Tunis, Bab Bhar",Bab Bhar
550,2,75,"Tunis, Bab Bhar",Bab Bhar
520,3,75,"Tunis, Bab Bhar",Bab Bhar
650,2,90,"Tunis, Bab Bhar",Bab Bhar
500,2,100,"Tunis, Bab Bhar",Bab Bhar
500,1,50,"Tunis, Bab Bhar",Bab Bhar
550,1,70,"Tunis, Bab Bhar",Bab Bhar
1000,2,80,"Tunis, Bab Bhar",Bab Bhar
600,5,100,"Tunis, Bab Bhar",Bab Bhar
650,2,80,"Tunis, Bab Bhar",Bab Bhar
500,3,45,"Tunis, Bab Bhar",Bab Bhar
800,3,90,"Tunis, Bab Bhar",Bab Bhar
700,3,80,"Tunis, Bab Bhar",Bab Bhar
650,3,80,"Tunis, Bab Bhar",Bab Bhar
500,1,70,"Tunis, Bab Bhar",Bab Bhar
500,2,70,"Tunis, Bab Bhar",Bab Bhar
400,2,60,"Tunis, Bab Bhar",Bab Bhar
470,2,70,"Tunis, Bab Bhar",Bab Bhar
1000,4,120,"Tunis, Bab Bhar",Bab Bhar
400,1,40,"Tunis, Bab Bhar",Bab Bhar
750,3,100,"Tunis, Bab Bhar",Bab Bhar
780,3,85,"Tunis, Bab Bhar",Bab Bhar
780,4,80,"Tunis, Bab Bhar",Bab Bhar
800,2,48,"Tunis, Bab Bhar",Bab Bhar
585,2,80,"Tunis, Bab Bhar",Bab Bhar
450,2,70,"Tunis, Bab Bhar",Bab Bhar
700,2,60,"Tunis, Bab Bhar",Bab Bhar
500,2,60,"Tunis, Bab Bhar",Bab Bhar
450,2,60,"Tunis, Bab Bhar",Bab Bhar
500,2,100,"Tunis, Bab Bhar",Bab Bhar
1100,2,70,"Tunis, Bab Bhar",Bab Bhar
1500,4,130,"Tunis, Bab Bhar",Bab Bhar
900,3,90,"Tunis, Bab Bhar",Bab Bhar
800,2,70,"Tunis, Bab Bhar",Bab Bhar
600,3,60,"Tunis, Bab Bhar",Bab Bhar
2500,5,150,"Tunis, Bab Bhar",Bab Bhar
500,1,50,"Tunis, Bab Bhar",Bab Bhar
600,2,80,"Tunis, Bab Bhar",Bab Bhar
400,1,40,"Tunis, Bab Bhar",Bab Bhar
600,2,70,"Tunis, Bab Bhar",Bab Bhar
750,2,50,"Tunis, Bab Bhar",Bab Bhar
850,3,70,"Tunis, Bab Bhar",Bab Bhar
530,3,60,"Tunis, Bab Bhar",Bab Bhar
750,2,50,"Tunis, Bab Bhar",Bab Bhar
600,3,100,"Tunis, Bab Bhar",Bab Bhar
600,3,100,"Tunis, Bab Bhar",Bab Bhar
500,2,60,"Tunis, Bab Bhar",Bab Bhar
800,2,48,"Tunis, Bab Bhar",Bab Bhar
700,2,75,"Tunis, Bab Bhar",Bab Bhar
650,3,100,"Tunis, Bab Bhar",Bab Bhar
850,4,130,"Tunis, Bab Bhar",Bab Bhar
600,2,80,"Tunis, Bab Bhar",Bab Bhar
600,3,85,"Tunis, Bab Bhar",Bab Bhar
400,1,90,"Tunis, Bab Bhar",Bab Bhar
1500,2,50,"Tunis, Bab Bhar",Bab Bhar
400,2,60,"Tunis, Bab Bhar",Bab Bhar
500,2,90,"Tunis, Bab Bhar",Bab Bhar
500,3,60,"Tunis, Bab Bhar",Bab Bhar
650,3,70,"Tunis, Bab Bhar",Bab Bhar
450,3,120,"Tunis, Bab Bhar",Bab Bhar
800,2,50,"Tunis, Bab Bhar",Bab Bhar
700,3,90,"Tunis, Bab Bhar",Bab Bhar
900,4,140,"Tunis, Bab Bhar",Bab Bhar
850,4,90,"Tunis, Bab Bhar",Bab Bhar
500,2,50,"Tunis, Bab Bhar",Bab Bhar
550,2,60,"Tunis, Bab Bhar",Bab Bhar
800,2,48,"Tunis, Bab Bhar",Bab Bhar
700,3,100,"Tunis, Bab Bhar",Bab Bhar
700,3,100,"Tunis, Bab Bhar",Bab Bhar
350,2,90,"Tunis, Bab Bhar",Bab Bhar
900,2,60,"Tunis, Bab Bhar",Bab Bhar
900,2,60,"Tunis, Bab Bhar",Bab Bhar
900,2,60,"Tunis, Bab Bhar",Bab Bhar
800,2,50,"Tunis, Bab Bhar",Bab Bhar
750,2,70,"Tunis, Bab Bhar",Bab Bhar
200,3,60,"Tunis, Bab Bhar",Bab Bhar
1200,3,90,"Tunis, Bab Bhar",Bab Bhar
1100,2,80,"Tunis, Bab Bhar",Bab Bhar
750,4,100,"Tunis, Bab Bhar",Bab Bhar
800,2,50,"Tunis, Bab Bhar",Bab Bhar
800,2,50,"Tunis, Bab Bhar",Bab Bhar
650,3,50,"Tunis, Bab Bhar",Bab Bhar
800,4,170,"Tunis, Bab Bhar",Bab Bhar
1300,5,111,"Tunis, Bab Bhar",Bab Bhar
500,3,100,"Tunis, Bab Bhar",Bab Bhar
650,3,75,"Tunis, Bab Bhar",Bab Bhar
440,1,30,"Tunis, Bab Bhar",Bab Bhar
600,2,60,"Tunis, Bab Bhar",Bab Bhar
650,2,50,"Tunis, Bab Bhar",Bab Bhar
750,2,45,"Tunis, Bab Bhar",Bab Bhar
750,2,45,"Tunis, Bab Bhar",Bab Bhar
750,2,45,"Tunis, Bab Bhar",Bab Bhar
600,2,60,"Tunis, Bab Bhar",Bab Bhar
1000,5,172,"Tunis, Bab Bhar",Bab Bhar
700,3,85,"Tunis, Bab Bhar",Bab Bhar
600,3,110,"Tunis, Bab Bhar",Bab Bhar
650,3,100,"Tunis, Bab Bhar",Bab Bhar
460,2,60,"Tunis, Bab Bhar",Bab Bhar
430,1,50,"Tunis, Bab Bhar",Bab Bhar
800,2,65,"Tunis, Bab Bhar",Bab Bhar
650,3,80,"Tunis, Bab Bhar",Bab Bhar
650,3,80,"Tunis, Bab Bhar",Bab Bhar
750,2,40,"Tunis, Bab Bhar",Bab Bhar
600,2,50,"Tunis, Bab Bhar",Bab Bhar
500,4,120,"Tunis, Bab Bhar",Bab Bhar
700,2,70,"Tunis, Bab Bhar",Bab Bhar
1400,3,122,"Tunis, Bab Bhar",Bab Bhar
900,3,100,"Tunis, Bab Bhar",Bab Bhar
350,2,50,"Tunis, Bab Bhar",Bab Bhar
250,3,40,"Tunis, Bab Bhar",Bab Bhar
550,1,40,"Tunis, Bab Bhar",Bab Bhar
800,3,85,"Tunis, Bab Bhar",Bab Bhar
720,3,130,"Tunis, Bab Bhar",Bab Bhar
700,2,70,"Tunis, Bab Bhar",Bab Bhar
450,2,80,"Tunis, Bab Bhar",Bab Bhar
550,2,75,"Tunis, Bab Bhar",Bab Bhar
550,2,80,"Tunis, Bab Bhar",Bab Bhar
700,3,100,"Tunis, Bab Bhar",Bab Bhar
850,2,120,"Tunis, Bab Bhar",Bab Bhar
400,1,40,"Tunis, Bab Bhar",Bab Bhar
450,1,40,"Tunis, Bab Bhar",Bab Bhar
850,4,100,"Tunis, Bab Bhar",Bab Bhar
650,3,85,"Tunis, Bab Bhar",Bab Bhar
550,2,70,"Tunis, Bab Bhar",Bab Bhar
500,2,70,"Tunis, Bab Bhar",Bab Bhar
500,2,70,"Tunis, Bab Bhar",Bab Bhar
600,2,80,"Tunis, Bab Bhar",Bab Bhar
550,3,70,"Tunis, Bab Bhar",Bab Bhar
950,4,100,"Tunis, Bab Bhar",Bab Bhar
1200,5,120,"Tunis, Bab Bhar",Bab Bhar
400,3,100,"Tunis, Bab Bhar",Bab Bhar
620,3,100,"Tunis, Bab Bhar",Bab Bhar
700,2,45,"Tunis, Bab Bhar",Bab Bhar
1900,5,185,"Tunis, Bab Bhar",Bab Bhar
700,2,50,"Tunis, Bab Bhar",Bab Bhar
900,1,45,"Tunis, Bab Bhar",Bab Bhar
650,2,60,"Tunis, Bab Bhar",Bab Bhar
450,3,100,"Tunis, Bab Bhar",Bab Bhar
950,3,122,"Tunis, Bab Bhar",Bab Bhar
750,4,120,"Tunis, Bab Bhar",Bab Bhar
900,4,125,"Tunis, Bab Bhar",Bab Bhar
500,2,100,"Tunis, Bab Bhar",Bab Bhar
550,3,100,"Tunis, Bab Bhar",Bab Bhar
550,3,100,"Tunis, Bab Bhar",Bab Bhar
900,4,125,"Tunis, Bab Bhar",Bab Bhar
900,4,125,"Tunis, Bab Bhar",Bab Bhar
750,4,120,"Tunis, Bab Bhar",Bab Bhar
550,3,100,"Tunis, Bab Bhar",Bab Bhar
500,3,70,"Tunis, Bab Bhar",Bab Bhar
545,2,72,"Tunis, Bab Bhar",Bab Bhar
300,1,25,"Tunis, Bab Bhar",Bab Bhar
320,1,30,"Tunis, Bab Bhar",Bab Bhar
