Price,Room,Sqr_Meter,Location,City,Unit
90000,2,75,"Ben arous, El Mourouj",El Mourouj,1200
100000,2,55,"Ben arous, El Mourouj",El Mourouj,1818.181818
100000,2,57,"Ben arous, El Mourouj",El Mourouj,1754.385965
100000,2,55,"Ben arous, El Mourouj",El Mourouj,1818.181818
120000,2,60,"Ben arous, El Mourouj",El Mourouj,2000
120000,2,60,"Ben arous, El Mourouj",El Mourouj,2000
135000,2,78,"Ben arous, El Mourouj",El Mourouj,1730.769231
135000,2,68,"Ben arous, El Mourouj",El Mourouj,1985.294118
135000,2,68,"Ben arous, El Mourouj",El Mourouj,1985.294118
135000,2,68,"Ben arous, El Mourouj",El Mourouj,1985.294118
135000,2,70,"Ben arous, El Mourouj",El Mourouj,1928.571429
135000,2,68,"Ben arous, El Mourouj",El Mourouj,1985.294118
140000,2,76,"Ben arous, El Mourouj",El Mourouj,1842.105263
160000,2,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,2,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,2,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,2,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,2,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,2,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,2,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,2,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,2,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
310000,2,152,"Ben arous, El Mourouj",El Mourouj,2039.473684
75000,3,60,"Ben arous, El Mourouj",El Mourouj,1250
75000,3,70,"Ben arous, El Mourouj",El Mourouj,1071.428571
85000,3,98,"Ben arous, El Mourouj",El Mourouj,867.3469388
88000,3,68,"Ben arous, El Mourouj",El Mourouj,1294.117647
90000,3,90,"Ben arous, El Mourouj",El Mourouj,1000
90000,3,75,"Ben arous, El Mourouj",El Mourouj,1200
90000,3,60,"Ben arous, El Mourouj",El Mourouj,1500
90000,3,75,"Ben arous, El Mourouj",El Mourouj,1200
90000,3,75,"Ben arous, El Mourouj",El Mourouj,1200
90000,3,75,"Ben arous, El Mourouj",El Mourouj,1200
90000,3,75,"Ben arous, El Mourouj",El Mourouj,1200
95000,3,90,"Ben arous, El Mourouj",El Mourouj,1055.555556
97000,3,80,"Ben arous, El Mourouj",El Mourouj,1212.5
98000,3,80,"Ben arous, El Mourouj",El Mourouj,1225
98000,3,80,"Ben arous, El Mourouj",El Mourouj,1225
98000,3,76,"Ben arous, El Mourouj",El Mourouj,1289.473684
100000,3,85,"Ben arous, El Mourouj",El Mourouj,1176.470588
100000,3,85,"Ben arous, El Mourouj",El Mourouj,1176.470588
100000,3,85,"Ben arous, El Mourouj",El Mourouj,1176.470588
100000,3,85,"Ben arous, El Mourouj",El Mourouj,1176.470588
103000,3,95,"Ben arous, El Mourouj",El Mourouj,1084.210526
110000,3,90,"Ben arous, El Mourouj",El Mourouj,1222.222222
110000,3,78,"Ben arous, El Mourouj",El Mourouj,1410.25641
110000,3,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,3,82,"Ben arous, El Mourouj",El Mourouj,1341.463415
110000,3,80,"Ben arous, El Mourouj",El Mourouj,1375
110000,3,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
115000,3,80,"Ben arous, El Mourouj",El Mourouj,1437.5
115000,3,78,"Ben arous, El Mourouj",El Mourouj,1474.358974
117000,3,85,"Ben arous, El Mourouj",El Mourouj,1376.470588
120000,3,68,"Ben arous, El Mourouj",El Mourouj,1764.705882
120000,3,90,"Ben arous, El Mourouj",El Mourouj,1333.333333
125000,3,80,"Ben arous, El Mourouj",El Mourouj,1562.5
125000,3,80,"Ben arous, El Mourouj",El Mourouj,1562.5
125000,3,70,"Ben arous, El Mourouj",El Mourouj,1785.714286
130000,3,75,"Ben arous, El Mourouj",El Mourouj,1733.333333
130000,3,98,"Ben arous, El Mourouj",El Mourouj,1326.530612
133000,3,88,"Ben arous, El Mourouj",El Mourouj,1511.363636
135000,3,88,"Ben arous, El Mourouj",El Mourouj,1534.090909
135000,3,50,"Ben arous, El Mourouj",El Mourouj,2700
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
135000,3,84,"Ben arous, El Mourouj",El Mourouj,1607.142857
137000,3,80,"Ben arous, El Mourouj",El Mourouj,1712.5
150000,3,100,"Ben arous, El Mourouj",El Mourouj,1500
160000,3,100,"Ben arous, El Mourouj",El Mourouj,1600
160000,3,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,3,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,3,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,3,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,3,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,3,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,3,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
160000,3,81,"Ben arous, El Mourouj",El Mourouj,1975.308642
160000,3,97,"Ben arous, El Mourouj",El Mourouj,1649.484536
164176,3,102,"Ben arous, El Mourouj",El Mourouj,1609.568627
168500,3,102,"Ben arous, El Mourouj",El Mourouj,1651.960784
170000,3,119,"Ben arous, El Mourouj",El Mourouj,1428.571429
170000,3,120,"Ben arous, El Mourouj",El Mourouj,1416.666667
170000,3,112,"Ben arous, El Mourouj",El Mourouj,1517.857143
170000,3,120,"Ben arous, El Mourouj",El Mourouj,1416.666667
170000,3,86,"Ben arous, El Mourouj",El Mourouj,1976.744186
170000,3,86,"Ben arous, El Mourouj",El Mourouj,1976.744186
170000,3,86,"Ben arous, El Mourouj",El Mourouj,1976.744186
170000,3,86,"Ben arous, El Mourouj",El Mourouj,1976.744186
170000,3,86,"Ben arous, El Mourouj",El Mourouj,1976.744186
172000,3,112,"Ben arous, El Mourouj",El Mourouj,1535.714286
180000,3,108,"Ben arous, El Mourouj",El Mourouj,1666.666667
180000,3,108,"Ben arous, El Mourouj",El Mourouj,1666.666667
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
180000,3,111,"Ben arous, El Mourouj",El Mourouj,1621.621622
180000,3,105,"Ben arous, El Mourouj",El Mourouj,1714.285714
185000,3,110,"Ben arous, El Mourouj",El Mourouj,1681.818182
185000,3,110,"Ben arous, El Mourouj",El Mourouj,1681.818182
185000,3,110,"Ben arous, El Mourouj",El Mourouj,1681.818182
185000,3,110,"Ben arous, El Mourouj",El Mourouj,1681.818182
185000,3,110,"Ben arous, El Mourouj",El Mourouj,1681.818182
185000,3,110,"Ben arous, El Mourouj",El Mourouj,1681.818182
195000,3,118,"Ben arous, El Mourouj",El Mourouj,1652.542373
195000,3,113,"Ben arous, El Mourouj",El Mourouj,1725.663717
195000,3,115,"Ben arous, El Mourouj",El Mourouj,1695.652174
195000,3,105,"Ben arous, El Mourouj",El Mourouj,1857.142857
195000,3,105,"Ben arous, El Mourouj",El Mourouj,1857.142857
195000,3,105,"Ben arous, El Mourouj",El Mourouj,1857.142857
195000,3,105,"Ben arous, El Mourouj",El Mourouj,1857.142857
195000,3,105,"Ben arous, El Mourouj",El Mourouj,1857.142857
195000,3,105,"Ben arous, El Mourouj",El Mourouj,1857.142857
196000,3,112,"Ben arous, El Mourouj",El Mourouj,1750
200000,3,103,"Ben arous, El Mourouj",El Mourouj,1941.747573
200000,3,103,"Ben arous, El Mourouj",El Mourouj,1941.747573
200000,3,115,"Ben arous, El Mourouj",El Mourouj,1739.130435
200000,3,115,"Ben arous, El Mourouj",El Mourouj,1739.130435
200000,3,103,"Ben arous, El Mourouj",El Mourouj,1941.747573
200000,3,103,"Ben arous, El Mourouj",El Mourouj,1941.747573
210000,3,113,"Ben arous, El Mourouj",El Mourouj,1858.40708
210000,3,113,"Ben arous, El Mourouj",El Mourouj,1858.40708
210000,3,118,"Ben arous, El Mourouj",El Mourouj,1779.661017
210000,3,113,"Ben arous, El Mourouj",El Mourouj,1858.40708
212000,3,125,"Ben arous, El Mourouj",El Mourouj,1696
213000,3,110,"Ben arous, El Mourouj",El Mourouj,1936.363636
217000,3,124,"Ben arous, El Mourouj",El Mourouj,1750
225000,3,124,"Ben arous, El Mourouj",El Mourouj,1814.516129
225000,3,124,"Ben arous, El Mourouj",El Mourouj,1814.516129
235000,3,125,"Ben arous, El Mourouj",El Mourouj,1880
235000,3,125,"Ben arous, El Mourouj",El Mourouj,1880
235000,3,125,"Ben arous, El Mourouj",El Mourouj,1880
245000,3,164,"Ben arous, El Mourouj",El Mourouj,1493.902439
310000,3,152,"Ben arous, El Mourouj",El Mourouj,2039.473684
60000,4,50,"Ben arous, El Mourouj",El Mourouj,1200
75000,4,60,"Ben arous, El Mourouj",El Mourouj,1250
75000,4,60,"Ben arous, El Mourouj",El Mourouj,1250
80000,4,77,"Ben arous, El Mourouj",El Mourouj,1038.961039
82000,4,85,"Ben arous, El Mourouj",El Mourouj,964.7058824
85000,4,60,"Ben arous, El Mourouj",El Mourouj,1416.666667
85000,4,75,"Ben arous, El Mourouj",El Mourouj,1133.333333
85000,4,80,"Ben arous, El Mourouj",El Mourouj,1062.5
85000,4,64,"Ben arous, El Mourouj",El Mourouj,1328.125
85000,4,64,"Ben arous, El Mourouj",El Mourouj,1328.125
85000,4,98,"Ben arous, El Mourouj",El Mourouj,867.3469388
85000,4,100,"Ben arous, El Mourouj",El Mourouj,850
86000,4,60,"Ben arous, El Mourouj",El Mourouj,1433.333333
88000,4,66,"Ben arous, El Mourouj",El Mourouj,1333.333333
90000,4,70,"Ben arous, El Mourouj",El Mourouj,1285.714286
90000,4,75,"Ben arous, El Mourouj",El Mourouj,1200
90000,4,75,"Ben arous, El Mourouj",El Mourouj,1200
92000,4,75,"Ben arous, El Mourouj",El Mourouj,1226.666667
92000,4,70,"Ben arous, El Mourouj",El Mourouj,1314.285714
94000,4,89,"Ben arous, El Mourouj",El Mourouj,1056.179775
94000,4,89,"Ben arous, El Mourouj",El Mourouj,1056.179775
94000,4,89,"Ben arous, El Mourouj",El Mourouj,1056.179775
94000,4,89,"Ben arous, El Mourouj",El Mourouj,1056.179775
94000,4,80,"Ben arous, El Mourouj",El Mourouj,1175
94000,4,80,"Ben arous, El Mourouj",El Mourouj,1175
95000,4,90,"Ben arous, El Mourouj",El Mourouj,1055.555556
95000,4,90,"Ben arous, El Mourouj",El Mourouj,1055.555556
95000,4,87,"Ben arous, El Mourouj",El Mourouj,1091.954023
95000,4,90,"Ben arous, El Mourouj",El Mourouj,1055.555556
95000,4,81,"Ben arous, El Mourouj",El Mourouj,1172.839506
96000,4,80,"Ben arous, El Mourouj",El Mourouj,1200
97000,4,92,"Ben arous, El Mourouj",El Mourouj,1054.347826
100000,4,70,"Ben arous, El Mourouj",El Mourouj,1428.571429
100000,4,90,"Ben arous, El Mourouj",El Mourouj,1111.111111
100000,4,70,"Ben arous, El Mourouj",El Mourouj,1428.571429
100000,4,89,"Ben arous, El Mourouj",El Mourouj,1123.595506
100000,4,89,"Ben arous, El Mourouj",El Mourouj,1123.595506
100000,4,89,"Ben arous, El Mourouj",El Mourouj,1123.595506
100000,4,90,"Ben arous, El Mourouj",El Mourouj,1111.111111
104000,4,75,"Ben arous, El Mourouj",El Mourouj,1386.666667
105000,4,98,"Ben arous, El Mourouj",El Mourouj,1071.428571
105000,4,87,"Ben arous, El Mourouj",El Mourouj,1206.896552
105000,4,90,"Ben arous, El Mourouj",El Mourouj,1166.666667
105000,4,81,"Ben arous, El Mourouj",El Mourouj,1296.296296
105000,4,110,"Ben arous, El Mourouj",El Mourouj,954.5454545
105000,4,75,"Ben arous, El Mourouj",El Mourouj,1400
105000,4,75,"Ben arous, El Mourouj",El Mourouj,1400
107000,4,83,"Ben arous, El Mourouj",El Mourouj,1289.156627
108000,4,75,"Ben arous, El Mourouj",El Mourouj,1440
108000,4,80,"Ben arous, El Mourouj",El Mourouj,1350
109000,4,80,"Ben arous, El Mourouj",El Mourouj,1362.5
110000,4,78,"Ben arous, El Mourouj",El Mourouj,1410.25641
110000,4,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,4,64,"Ben arous, El Mourouj",El Mourouj,1718.75
110000,4,96,"Ben arous, El Mourouj",El Mourouj,1145.833333
110000,4,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,4,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,4,75,"Ben arous, El Mourouj",El Mourouj,1466.666667
110000,4,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,4,100,"Ben arous, El Mourouj",El Mourouj,1100
110000,4,92,"Ben arous, El Mourouj",El Mourouj,1195.652174
110000,4,81,"Ben arous, El Mourouj",El Mourouj,1358.024691
110000,4,90,"Ben arous, El Mourouj",El Mourouj,1222.222222
110000,4,90,"Ben arous, El Mourouj",El Mourouj,1222.222222
110000,4,100,"Ben arous, El Mourouj",El Mourouj,1100
110000,4,90,"Ben arous, El Mourouj",El Mourouj,1222.222222
110000,4,100,"Ben arous, El Mourouj",El Mourouj,1100
110000,4,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,4,80,"Ben arous, El Mourouj",El Mourouj,1375
110000,4,72,"Ben arous, El Mourouj",El Mourouj,1527.777778
110000,4,80,"Ben arous, El Mourouj",El Mourouj,1375
110000,4,90,"Ben arous, El Mourouj",El Mourouj,1222.222222
110000,4,70,"Ben arous, El Mourouj",El Mourouj,1571.428571
110000,4,70,"Ben arous, El Mourouj",El Mourouj,1571.428571
110000,4,80,"Ben arous, El Mourouj",El Mourouj,1375
110000,4,85,"Ben arous, El Mourouj",El Mourouj,1294.117647
110000,4,80,"Ben arous, El Mourouj",El Mourouj,1375
110000,4,72,"Ben arous, El Mourouj",El Mourouj,1527.777778
110000,4,90,"Ben arous, El Mourouj",El Mourouj,1222.222222
110000,4,80,"Ben arous, El Mourouj",El Mourouj,1375
113000,4,90,"Ben arous, El Mourouj",El Mourouj,1255.555556
115000,4,80,"Ben arous, El Mourouj",El Mourouj,1437.5
115000,4,57,"Ben arous, El Mourouj",El Mourouj,2017.54386
115000,4,80,"Ben arous, El Mourouj",El Mourouj,1437.5
115000,4,85,"Ben arous, El Mourouj",El Mourouj,1352.941176
115000,4,90,"Ben arous, El Mourouj",El Mourouj,1277.777778
115000,4,118,"Ben arous, El Mourouj",El Mourouj,974.5762712
115000,4,75,"Ben arous, El Mourouj",El Mourouj,1533.333333
115000,4,87,"Ben arous, El Mourouj",El Mourouj,1321.83908
115000,4,85,"Ben arous, El Mourouj",El Mourouj,1352.941176
115000,4,70,"Ben arous, El Mourouj",El Mourouj,1642.857143
115000,4,80,"Ben arous, El Mourouj",El Mourouj,1437.5
115000,4,110,"Ben arous, El Mourouj",El Mourouj,1045.454545
117000,4,85,"Ben arous, El Mourouj",El Mourouj,1376.470588
118000,4,85,"Ben arous, El Mourouj",El Mourouj,1388.235294
118000,4,110,"Ben arous, El Mourouj",El Mourouj,1072.727273
120000,4,80,"Ben arous, El Mourouj",El Mourouj,1500
120000,4,80,"Ben arous, El Mourouj",El Mourouj,1500
120000,4,85,"Ben arous, El Mourouj",El Mourouj,1411.764706
120000,4,112,"Ben arous, El Mourouj",El Mourouj,1071.428571
120000,4,110,"Ben arous, El Mourouj",El Mourouj,1090.909091
120000,4,110,"Ben arous, El Mourouj",El Mourouj,1090.909091
120000,4,78,"Ben arous, El Mourouj",El Mourouj,1538.461538
120000,4,97,"Ben arous, El Mourouj",El Mourouj,1237.113402
120000,4,80,"Ben arous, El Mourouj",El Mourouj,1500
120000,4,90,"Ben arous, El Mourouj",El Mourouj,1333.333333
120000,4,80,"Ben arous, El Mourouj",El Mourouj,1500
120000,4,85,"Ben arous, El Mourouj",El Mourouj,1411.764706
120000,4,83,"Ben arous, El Mourouj",El Mourouj,1445.783133
120000,4,70,"Ben arous, El Mourouj",El Mourouj,1714.285714
120000,4,80,"Ben arous, El Mourouj",El Mourouj,1500
120000,4,85,"Ben arous, El Mourouj",El Mourouj,1411.764706
120000,4,83,"Ben arous, El Mourouj",El Mourouj,1445.783133
120000,4,70,"Ben arous, El Mourouj",El Mourouj,1714.285714
120000,4,76,"Ben arous, El Mourouj",El Mourouj,1578.947368
120000,4,80,"Ben arous, El Mourouj",El Mourouj,1500
120000,4,95,"Ben arous, El Mourouj",El Mourouj,1263.157895
121000,4,81,"Ben arous, El Mourouj",El Mourouj,1493.82716
121930,4,68,"Ben arous, El Mourouj",El Mourouj,1793.088235
121930,4,68,"Ben arous, El Mourouj",El Mourouj,1793.088235
121930,4,68,"Ben arous, El Mourouj",El Mourouj,1793.088235
121930,4,68,"Ben arous, El Mourouj",El Mourouj,1793.088235
122000,4,68,"Ben arous, El Mourouj",El Mourouj,1794.117647
125000,4,150,"Ben arous, El Mourouj",El Mourouj,833.3333333
125000,4,85,"Ben arous, El Mourouj",El Mourouj,1470.588235
125000,4,94,"Ben arous, El Mourouj",El Mourouj,1329.787234
125000,4,84,"Ben arous, El Mourouj",El Mourouj,1488.095238
125000,4,120,"Ben arous, El Mourouj",El Mourouj,1041.666667
125000,4,120,"Ben arous, El Mourouj",El Mourouj,1041.666667
125000,4,80,"Ben arous, El Mourouj",El Mourouj,1562.5
125000,4,80,"Ben arous, El Mourouj",El Mourouj,1562.5
127000,4,90,"Ben arous, El Mourouj",El Mourouj,1411.111111
128000,4,80,"Ben arous, El Mourouj",El Mourouj,1600
129000,4,90,"Ben arous, El Mourouj",El Mourouj,1433.333333
129000,4,110,"Ben arous, El Mourouj",El Mourouj,1172.727273
130000,4,130,"Ben arous, El Mourouj",El Mourouj,1000
130000,4,87,"Ben arous, El Mourouj",El Mourouj,1494.252874
130000,4,87,"Ben arous, El Mourouj",El Mourouj,1494.252874
130000,4,81,"Ben arous, El Mourouj",El Mourouj,1604.938272
130000,4,110,"Ben arous, El Mourouj",El Mourouj,1181.818182
130000,4,81,"Ben arous, El Mourouj",El Mourouj,1604.938272
130000,4,80,"Ben arous, El Mourouj",El Mourouj,1625
130000,4,68,"Ben arous, El Mourouj",El Mourouj,1911.764706
130000,4,90,"Ben arous, El Mourouj",El Mourouj,1444.444444
134000,4,92,"Ben arous, El Mourouj",El Mourouj,1456.521739
134000,4,90,"Ben arous, El Mourouj",El Mourouj,1488.888889
135000,4,103,"Ben arous, El Mourouj",El Mourouj,1310.679612
135000,4,103,"Ben arous, El Mourouj",El Mourouj,1310.679612
135000,4,70,"Ben arous, El Mourouj",El Mourouj,1928.571429
135000,4,80,"Ben arous, El Mourouj",El Mourouj,1687.5
135000,4,80,"Ben arous, El Mourouj",El Mourouj,1687.5
135000,4,85,"Ben arous, El Mourouj",El Mourouj,1588.235294
135000,4,88,"Ben arous, El Mourouj",El Mourouj,1534.090909
135000,4,85,"Ben arous, El Mourouj",El Mourouj,1588.235294
135000,4,70,"Ben arous, El Mourouj",El Mourouj,1928.571429
135000,4,70,"Ben arous, El Mourouj",El Mourouj,1928.571429
135000,4,70,"Ben arous, El Mourouj",El Mourouj,1928.571429
135000,4,70,"Ben arous, El Mourouj",El Mourouj,1928.571429
138000,4,90,"Ben arous, El Mourouj",El Mourouj,1533.333333
138000,4,120,"Ben arous, El Mourouj",El Mourouj,1150
140000,4,90,"Ben arous, El Mourouj",El Mourouj,1555.555556
140000,4,85,"Ben arous, El Mourouj",El Mourouj,1647.058824
140000,4,81,"Ben arous, El Mourouj",El Mourouj,1728.395062
140000,4,108,"Ben arous, El Mourouj",El Mourouj,1296.296296
140000,4,140,"Ben arous, El Mourouj",El Mourouj,1000
145000,4,106,"Ben arous, El Mourouj",El Mourouj,1367.924528
145000,4,84,"Ben arous, El Mourouj",El Mourouj,1726.190476
145000,4,96,"Ben arous, El Mourouj",El Mourouj,1510.416667
147000,4,98,"Ben arous, El Mourouj",El Mourouj,1500
148000,4,85,"Ben arous, El Mourouj",El Mourouj,1741.176471
149000,4,103,"Ben arous, El Mourouj",El Mourouj,1446.601942
150000,4,90,"Ben arous, El Mourouj",El Mourouj,1666.666667
150000,4,100,"Ben arous, El Mourouj",El Mourouj,1500
150000,4,100,"Ben arous, El Mourouj",El Mourouj,1500
150000,4,100,"Ben arous, El Mourouj",El Mourouj,1500
150000,4,100,"Ben arous, El Mourouj",El Mourouj,1500
150000,4,100,"Ben arous, El Mourouj",El Mourouj,1500
150000,4,80,"Ben arous, El Mourouj",El Mourouj,1875
150000,4,120,"Ben arous, El Mourouj",El Mourouj,1250
150000,4,80,"Ben arous, El Mourouj",El Mourouj,1875
153000,4,110,"Ben arous, El Mourouj",El Mourouj,1390.909091
154000,4,120,"Ben arous, El Mourouj",El Mourouj,1283.333333
155000,4,81,"Ben arous, El Mourouj",El Mourouj,1913.580247
155000,4,81,"Ben arous, El Mourouj",El Mourouj,1913.580247
155000,4,110,"Ben arous, El Mourouj",El Mourouj,1409.090909
157000,4,105,"Ben arous, El Mourouj",El Mourouj,1495.238095
157000,4,112,"Ben arous, El Mourouj",El Mourouj,1401.785714
159000,4,110,"Ben arous, El Mourouj",El Mourouj,1445.454545
160000,4,90,"Ben arous, El Mourouj",El Mourouj,1777.777778
160000,4,128,"Ben arous, El Mourouj",El Mourouj,1250
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,108,"Ben arous, El Mourouj",El Mourouj,1481.481481
160000,4,112,"Ben arous, El Mourouj",El Mourouj,1428.571429
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,100,"Ben arous, El Mourouj",El Mourouj,1600
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
160000,4,120,"Ben arous, El Mourouj",El Mourouj,1333.333333
165000,4,106,"Ben arous, El Mourouj",El Mourouj,1556.603774
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,109,"Ben arous, El Mourouj",El Mourouj,1513.761468
165000,4,110,"Ben arous, El Mourouj",El Mourouj,1500
165000,4,117,"Ben arous, El Mourouj",El Mourouj,1410.25641
165000,4,99,"Ben arous, El Mourouj",El Mourouj,1666.666667
167000,4,104,"Ben arous, El Mourouj",El Mourouj,1605.769231
168000,4,119,"Ben arous, El Mourouj",El Mourouj,1411.764706
